,Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate,mid_iv
1653,60359.69,0.4908,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.86678,-13.43543,0.0,127.71059,219.46683,74.27,BTC,2025-06-27,35000.0,Call,29624.535852,0.9625000762306466,0.0479399995121238,74.27
1655,60359.69,0.413,2024-07-10 02:23:57,65.17,0.417,60.86,0.4065,0.83427,-13.31573,1e-05,147.61991,245.39083,63.55,BTC,2025-06-27,40000.0,Call,24928.55197,0.9625000762306466,0.0479399995121238,63.015
1656,57162.9,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00174,-2.11676,0.0,0.52858,0.02625,80.17,BTC,2024-07-19,85000.0,Call,5.716290000000001,0.0253416062852914,0.0523329440881708,80.17
1657,57751.75,0.0508,2024-07-10 02:23:57,158.78,0.3,0.0,0.0,0.24178,-22.87527,1e-05,123.37536,51.68079,63.41,BTC,2024-12-27,86000.0,Call,2933.7889,0.4652323166678051,0.0511209679429557,79.39
1660,56541.13,0.044,2024-07-10 02:23:57,50.4,0.045,49.0,0.043,0.37668,-39.00962,4e-05,80.47343,26.42434,49.71,BTC,2024-08-30,61000.0,Call,2487.80972,0.1400957046459471,0.0524821244160397,49.7
1661,56731.47,0.4731,2024-07-10 02:23:57,78.39,0.4755,0.0,0.471,0.98487,-4.33018,0.0,10.08451,63.05944,68.08,BTC,2024-09-27,30000.0,Call,26839.658457,0.2165984368863843,0.0523694752512763,39.195
1662,59287.91,0.216,2024-07-10 02:23:57,62.71,0.2045,61.18,0.1995,0.60212,-24.52517,1e-05,193.52198,163.86614,66.22,BTC,2025-03-28,60000.0,Call,12806.18856,0.7138661964492258,0.0495312563427249,61.945
1668,56731.08,0.3362,2024-07-10 02:23:57,61.94,0.339,50.06,0.3335,0.9508,-9.59975,1e-05,26.9209,75.73316,56.54,BTC,2024-09-27,38000.0,Call,19072.989096,0.2165984368863843,0.0523694752512763,56.0
1669,56872.81,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00375,-2.41251,0.0,1.37205,0.09552,59.82,BTC,2024-07-26,81000.0,Call,5.6872810000000005,0.0444672893454007,0.052357807476149,59.82
1670,58224.8546,0.2608,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.65452,-32.76224,1e-05,158.48507,125.00052,82.28,BTC,2025-01-24,55000.0,Call,15185.04207968,0.5417350489082422,0.0506328956869872,82.28
1671,56872.81,0.0054,2024-07-10 02:23:57,51.15,0.006,48.14,0.0048,0.11095,-34.65991,3e-05,22.72109,2.6769,49.65,BTC,2024-07-26,65000.0,Call,307.113174,0.0444672893454007,0.052357807476149,49.644999999999996
1673,56872.81,0.0001,2024-07-10 02:23:57,75.66,0.0003,67.81,0.0001,0.00331,-2.58837,0.0,1.20289,0.08054,70.16,BTC,2024-07-26,86000.0,Call,5.6872810000000005,0.0444672893454007,0.052357807476149,71.735
1676,56730.54,0.1884,2024-07-10 02:23:57,53.35,0.188,49.98,0.1835,0.78627,-26.04328,2e-05,76.98664,73.66832,53.64,BTC,2024-09-27,48000.0,Call,10688.033736,0.2165984368863843,0.0523694752512763,51.665
1679,56872.33,0.4023,2024-07-10 02:23:57,0.0,0.0,0.0,0.37,0.99786,-2.09312,0.0,0.82601,15.78482,86.21,BTC,2024-07-26,34000.0,Call,22879.738359,0.0444672893454007,0.052357807476149,86.21
1680,56872.33,0.072,2024-07-10 02:23:57,53.91,0.074,48.44,0.07,0.70314,-65.36027,6e-05,41.55469,16.00432,51.19,BTC,2024-07-26,54000.0,Call,4094.80776,0.0444672893454007,0.052357807476149,51.175
1681,56806.674,0.3843,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.99419,-4.0178,0.0,2.37361,22.157,79.02,BTC,2024-08-02,35000.0,Call,21830.8048182,0.06359297240551,0.0523826708641271,79.02
1684,56872.33,0.0989,2024-07-10 02:23:57,56.33,0.1005,49.47,0.0965,0.80188,-55.02208,4e-05,33.43023,17.82713,53.57,BTC,2024-07-26,52000.0,Call,5624.673437,0.0444672893454007,0.052357807476149,52.9
1685,56540.83,0.2313,2024-07-10 02:23:57,58.62,0.234,48.63,0.228,0.90835,-18.52405,1e-05,34.88131,53.77658,54.46,BTC,2024-08-30,44000.0,Call,13077.893979,0.1400957046459471,0.0524821244160397,53.625
1686,57162.13,0.0014,2024-07-10 02:23:57,53.29,0.0017,50.65,0.0013,0.04274,-22.87946,2e-05,8.28529,0.60074,51.22,BTC,2024-07-19,66000.0,Call,80.02698199999999,0.0253416062852914,0.0523329440881708,51.97
1687,56540.83,0.07,2024-07-10 02:23:57,50.02,0.071,48.68,0.069,0.51946,-40.64433,4e-05,84.44491,35.70038,49.36,BTC,2024-08-30,57000.0,Call,3957.8581,0.1400957046459471,0.0524821244160397,49.35
1688,57679.76,0.0999,2024-07-10 02:23:57,97.67,0.1015,0.0,0.0,0.94975,-84.50844,3e-05,4.71541,3.05545,81.54,BTC,2024-07-12,52000.0,Call,5762.2080240000005,0.0062159232251821,0.0523080807001927,48.835
1689,56540.85,0.0129,2024-07-10 02:23:57,51.96,0.013,50.14,0.0115,0.14102,-23.94214,2e-05,47.40321,10.18029,51.8,BTC,2024-08-30,71000.0,Call,729.3769649999999,0.1400957046459471,0.0524821244160397,51.05
1694,56540.85,0.0351,2024-07-10 02:23:57,50.35,0.035,48.84,0.033,0.31645,-37.10159,3e-05,75.42862,22.34502,50.44,BTC,2024-08-30,63000.0,Call,1984.583835,0.1400957046459471,0.0524821244160397,49.595
1696,59287.19,0.0517,2024-07-10 02:23:57,67.16,0.053,66.13,0.0505,0.20776,-18.32141,1e-05,143.65399,66.21204,66.65,BTC,2025-03-28,110000.0,Call,3065.1477230000005,0.7138661964492258,0.0495312563427249,66.645
1698,56871.8,0.229,2024-07-10 02:23:57,84.11,0.2315,0.0,0.0,0.95976,-23.23348,1e-05,10.39892,18.53092,72.72,BTC,2024-07-26,44000.0,Call,13023.642200000002,0.0444672893454007,0.052357807476149,42.055
1703,59287.19,0.0335,2024-07-10 02:23:57,69.16,0.035,67.58,0.032,0.14274,-14.80045,1e-05,113.12306,46.36737,68.37,BTC,2025-03-28,130000.0,Call,1986.120865,0.7138661964492258,0.0495312563427249,68.37
1704,56729.27,0.0297,2024-07-10 02:23:57,53.71,0.031,52.66,0.0295,0.23247,-26.90698,2e-05,80.75731,24.97908,52.83,BTC,2024-09-27,70000.0,Call,1684.859319,0.2165984368863843,0.0523694752512763,53.185
1705,57750.21,0.0027,2024-07-10 02:23:57,72.59,0.0024,71.01,0.002,0.01724,-3.63093,0.0,16.85503,3.93456,73.58,BTC,2024-12-27,190000.0,Call,155.925567,0.4652323166678051,0.0511209679429557,71.80000000000001
1706,56540.67,0.004,2024-07-10 02:23:57,55.0,0.0035,53.82,0.0031,0.04918,-11.86212,1e-05,21.56949,3.58746,56.4,BTC,2024-08-30,82000.0,Call,226.16268,0.1400957046459471,0.0524821244160397,54.41
1709,58223.67,0.6619,2024-07-10 02:23:57,0.0,0.0,0.0,0.005,0.98042,-4.2256,0.0,20.44103,101.10459,82.28,BTC,2025-01-24,20000.0,Call,38538.247173,0.5417350489082422,0.0506328956869872,82.28
1710,59287.02,0.1292,2024-07-10 02:23:57,63.87,0.1305,62.97,0.1275,0.43281,-23.9628,1e-05,197.2677,128.85292,63.48,BTC,2025-03-28,75000.0,Call,7659.882984,0.7138661964492258,0.0495312563427249,63.42
1711,56540.59,0.3315,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.96453,-9.9941,1e-05,16.67187,50.99865,62.36,BTC,2024-08-30,38000.0,Call,18743.205585,0.1400957046459471,0.0524821244160397,62.36
1712,56805.898,0.0034,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.04125,-22.82117,1e-05,12.87129,1.41486,85.14,BTC,2024-08-02,85000.0,Call,193.1400532,0.06359297240551,0.0523826708641271,85.14
1713,57624.1775,0.0008,2024-07-10 02:23:57,129.94,0.0055,0.0,0.0,0.09924,-48.87952,0.00017,2.76035,0.04272,66.38,BTC,2024-07-10,59000.0,Call,46.099342,0.0007514423508652,0.0523009768750561,64.97
1716,56805.572,0.0275,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.25473,-75.08283,3e-05,46.75729,8.49184,77.11,BTC,2024-08-02,66000.0,Call,1562.15323,0.06359297240551,0.0523826708641271,77.11
1719,57750.21,0.2656,2024-07-10 02:23:57,59.24,0.2675,56.76,0.2625,0.77946,-20.02347,1e-05,116.9561,138.4351,58.3,BTC,2024-12-27,46000.0,Call,15338.455776,0.4652323166678051,0.0511209679429557,58.0
1721,57750.21,0.2887,2024-07-10 02:23:57,59.57,0.291,56.58,0.2855,0.81111,-18.25944,1e-05,106.65248,140.75357,58.3,BTC,2024-12-27,44000.0,Call,16672.485627000002,0.4652323166678051,0.0511209679429557,58.075
1723,58223.0746,0.4504,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.87316,-18.4822,1e-05,89.40638,134.21135,82.28,BTC,2025-01-24,35000.0,Call,26223.67279984,0.5417350489082422,0.0506328956869872,82.28
1724,56540.59,0.1707,2024-07-10 02:23:57,53.45,0.1725,48.17,0.1675,0.82744,-27.2194,2e-05,54.14176,52.16518,51.56,BTC,2024-08-30,48000.0,Call,9651.478713,0.1400957046459471,0.0524821244160397,50.81
1726,59286.71,0.0982,2024-07-10 02:23:57,0.0,0.0,26.05,0.005,0.34714,-23.19982,1e-05,185.41507,105.84589,65.51,BTC,2025-03-28,86000.0,Call,5821.954922,0.7138661964492258,0.0495312563427249,13.025
1731,56727.6,0.0387,2024-07-10 02:23:57,181.45,0.27,0.0,0.0,0.27896,-30.28093,2e-05,89.23989,29.87162,54.29,BTC,2024-09-27,68000.0,Call,2195.35812,0.2165984368863843,0.0523694752512763,90.725
1732,56727.6,0.0725,2024-07-10 02:23:57,52.26,0.0735,51.18,0.0715,0.45531,-34.17852,3e-05,104.80628,47.16816,51.7,BTC,2024-09-27,60000.0,Call,4112.750999999999,0.2165984368863843,0.0523694752512763,51.72
1733,56727.6,0.2121,2024-07-10 02:23:57,54.27,0.215,49.9,0.21,0.83874,-21.11521,2e-05,64.65373,77.20533,51.78,BTC,2024-09-27,46000.0,Call,12031.92396,0.2165984368863843,0.0523694752512763,52.085
1734,56539.92,0.0002,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00265,-1.20762,0.0,1.74737,0.19759,71.89,BTC,2024-08-30,125000.0,Call,11.307984,0.1400957046459471,0.0524821244160397,71.89
1735,59286.19,0.2155,2024-07-10 02:23:57,0.0,0.0,98.2,0.2865,0.56302,-28.96643,1e-05,197.63214,147.53634,76.61,BTC,2025-03-28,66000.0,Call,12776.173945,0.7138661964492258,0.0495312563427249,49.1
1736,56870.44,0.2981,2024-07-10 02:23:57,101.97,0.3005,0.0,0.2965,0.97952,-15.54939,0.0,5.93353,17.27877,85.3,BTC,2024-07-26,40000.0,Call,16953.078164,0.0444672893454007,0.052357807476149,50.985
1738,56726.55,0.0171,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.1417,-21.02733,1e-05,59.60105,15.49221,56.46,BTC,2024-09-27,78000.0,Call,970.024005,0.2165984368863843,0.0523694752512763,56.46
1740,56869.63,0.0007,2024-07-10 02:23:57,56.59,0.0009,53.42,0.0006,0.01822,-9.07403,1e-05,5.3714,0.4433,54.99,BTC,2024-07-26,73000.0,Call,39.808741,0.0444672893454007,0.052357807476149,55.005
1741,57159.79,0.0046,2024-07-10 02:23:57,50.32,0.0046,48.72,0.0041,0.1199,-49.30438,4e-05,18.21623,1.67522,50.21,BTC,2024-07-19,63000.0,Call,262.935034,0.0253416062852914,0.0523329440881708,49.519999999999996
1744,56869.63,0.0002,2024-07-10 02:23:57,64.09,0.0004,55.28,0.0001,0.00528,-3.32225,0.0,1.82447,0.12897,59.37,BTC,2024-07-26,79000.0,Call,11.373926,0.0444672893454007,0.052357807476149,59.685
1746,57748.25,0.3662,2024-07-10 02:23:57,60.61,0.369,55.79,0.363,0.89403,-12.38764,1e-05,72.20095,142.19045,58.43,BTC,2024-12-27,38000.0,Call,21147.409150000003,0.4652323166678051,0.0511209679429557,58.2
1747,58222.0162,0.1131,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.43017,-26.20553,1e-05,168.87551,100.64265,61.76,BTC,2025-01-24,70000.0,Call,6584.91003222,0.5417350489082422,0.0506328956869872,61.76
1748,56726.31,0.0449,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.31552,-31.52247,3e-05,94.41371,33.64761,53.43,BTC,2024-09-27,66000.0,Call,2547.011319,0.2165984368863843,0.0523694752512763,53.43
1751,57748.25,0.3949,2024-07-10 02:23:57,61.55,0.398,55.84,0.392,0.91621,-10.45638,1e-05,60.71747,140.45452,58.65,BTC,2024-12-27,36000.0,Call,22804.783925,0.4652323166678051,0.0511209679429557,58.695
1752,57159.61,0.0011,2024-07-10 02:23:57,54.12,0.0012,51.54,0.0009,0.03483,-20.29,2e-05,7.01278,0.4893,53.67,BTC,2024-07-19,67000.0,Call,62.87557100000001,0.0253416062852914,0.0523329440881708,52.83
1753,56869.61,0.0601,2024-07-10 02:23:57,52.03,0.0615,48.21,0.0585,0.64351,-69.18191,6e-05,44.77344,14.793,50.29,BTC,2024-07-26,55000.0,Call,3417.863561,0.0444672893454007,0.052357807476149,50.120000000000005
1754,60355.42,0.2524,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.61586,-21.86492,1e-05,226.7377,212.18388,68.08,BTC,2025-06-27,62000.0,Call,15233.708008,0.9625000762306466,0.0479399995121238,68.08
1755,56869.61,0.2635,2024-07-10 02:23:57,450.86,0.4635,0.0,0.0,0.97078,-19.49319,1e-05,7.99433,17.93477,79.37,BTC,2024-07-26,42000.0,Call,14985.142235,0.0444672893454007,0.052357807476149,225.43
1756,57622.7338,0.0008,2024-07-10 02:23:57,50.87,0.001,43.72,0.0006,0.12341,-45.422,0.00027,3.22689,0.05324,47.27,BTC,2024-07-10,58500.0,Call,46.098187040000006,0.0007514423508652,0.0523009768750561,47.295
1758,56869.41,0.0406,2024-07-10 02:23:57,50.58,0.0415,48.21,0.0395,0.51209,-72.82171,7e-05,47.88541,11.95616,49.5,BTC,2024-07-26,57000.0,Call,2308.898046,0.0444672893454007,0.052357807476149,49.394999999999996
1759,56539.25,0.0035,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.04395,-10.70621,1e-05,19.84747,3.25577,56.11,BTC,2024-08-30,83000.0,Call,197.887375,0.1400957046459471,0.0524821244160397,56.11
1760,60354.96,0.1399,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.41678,-21.47231,1e-05,231.62299,161.62727,65.45,BTC,2025-06-27,85000.0,Call,8443.658904,0.9625000762306466,0.0479399995121238,65.45
1762,56803.556,0.0426,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.36012,-85.25343,3e-05,54.51048,11.86391,75.1,BTC,2024-08-02,62000.0,Call,2419.8314856,0.06359297240551,0.0523826708641271,75.1
1763,57748.25,0.0072,2024-07-10 02:23:57,72.48,0.008,70.07,0.0065,0.04295,-7.53608,0.0,36.00943,9.62531,71.27,BTC,2024-12-27,150000.0,Call,415.7874,0.4652323166678051,0.0511209679429557,71.275
1764,59284.68,0.5964,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.94988,-7.67405,0.0,51.90544,150.42989,77.47,BTC,2025-03-28,25000.0,Call,35357.383152,0.7138661964492258,0.0495312563427249,77.47
1768,57159.79,0.13,2024-07-10 02:23:57,76.15,0.133,48.62,0.1265,0.90735,-53.79556,3e-05,15.11669,11.28916,66.0,BTC,2024-07-19,50000.0,Call,7430.7727,0.0253416062852914,0.0523329440881708,62.385000000000005
1769,56803.378,0.109,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.68071,-77.48475,3e-05,52.05095,21.36056,71.48,BTC,2024-08-02,53000.0,Call,6191.568202,0.06359297240551,0.0523826708641271,71.48
1770,57622.6013,0.0002,2024-07-10 02:23:57,80.37,0.0003,67.6,0.0001,0.02332,-10.10525,5e-05,0.87428,0.0101,73.48,BTC,2024-07-10,60000.0,Call,11.52452026,0.0007514423508652,0.0523009768750561,73.985
1771,56869.57,0.0018,2024-07-10 02:23:57,52.49,0.002,50.94,0.0017,0.04307,-17.45498,1e-05,10.98684,1.04528,51.71,BTC,2024-07-26,69000.0,Call,102.365226,0.0444672893454007,0.052357807476149,51.715
1772,57678.96,0.0002,2024-07-10 02:23:57,84.09,0.0003,0.0,0.0,0.00885,-10.44676,1e-05,1.0925,0.03126,78.87,BTC,2024-07-12,67000.0,Call,11.535792,0.0062159232251821,0.0523080807001927,42.045
1773,57748.36,0.0345,2024-07-10 02:23:57,64.25,0.0355,63.12,0.0335,0.17698,-19.14854,1e-05,102.40101,38.38626,63.68,BTC,2024-12-27,95000.0,Call,1992.3184200000003,0.4652323166678051,0.0511209679429557,63.685
1777,56539.68,0.0097,2024-07-10 02:23:57,52.25,0.01,50.83,0.009,0.11143,-20.31369,2e-05,40.2205,8.08305,51.8,BTC,2024-08-30,73000.0,Call,548.434896,0.1400957046459471,0.0524821244160397,51.54
1778,57748.36,0.0622,2024-07-10 02:23:57,61.84,0.062,60.98,0.06,0.28813,-24.48275,1e-05,134.60587,60.85895,61.94,BTC,2024-12-27,80000.0,Call,3591.947992,0.4652323166678051,0.0511209679429557,61.41
1782,57650.7947,0.0013,2024-07-10 02:23:57,52.7,0.0015,47.53,0.001,0.09429,-75.45384,0.0001,5.72573,0.18715,50.83,BTC,2024-07-11,60000.0,Call,74.94603310999999,0.0034836827880236,0.0523045287876244,50.115
1783,57748.83,0.4825,2024-07-10 02:23:57,65.37,0.4905,54.02,0.4845,0.98457,-2.16068,0.0,15.3068,135.25106,48.07,BTC,2024-12-27,30000.0,Call,27863.810475,0.4652323166678051,0.0511209679429557,59.69500000000001
1785,57650.7947,0.0005,2024-07-10 02:23:57,55.7,0.0006,49.25,0.0003,0.04134,-30.81151,5e-05,3.01923,0.08236,54.49,BTC,2024-07-11,61000.0,Call,28.82539735,0.0034836827880236,0.0523045287876244,52.475
1787,57748.83,0.115,2024-07-10 02:23:57,59.71,0.116,58.97,0.114,0.46447,-27.31032,2e-05,156.73068,94.14602,59.34,BTC,2024-12-27,65000.0,Call,6641.11545,0.4652323166678051,0.0511209679429557,59.34
1790,56540.2,0.0783,2024-07-10 02:23:57,49.88,0.079,48.53,0.077,0.55743,-40.32106,4e-05,83.66487,38.05435,49.42,BTC,2024-08-30,56000.0,Call,4427.097659999999,0.1400957046459471,0.0524821244160397,49.205
1791,57161.53,0.0685,2024-07-10 02:23:57,58.82,0.0705,48.71,0.0655,0.7559,-84.71526,6e-05,28.58706,9.98327,54.97,BTC,2024-07-19,54000.0,Call,3915.564805,0.0253416062852914,0.0523329440881708,53.765
1797,57622.8964,0.0015,2024-07-10 02:23:57,129.44,0.0095,0.0,0.0,0.2042,-85.29784,0.00038,4.49483,0.08846,47.21,BTC,2024-07-10,58250.0,Call,86.4343446,0.0007514423508652,0.0523009768750561,64.72
1799,57750.03,0.0554,2024-07-10 02:23:57,0.0,0.0,32.41,0.005,0.25902,-23.72347,1e-05,127.96967,55.09495,63.4,BTC,2024-12-27,84000.0,Call,3199.351662,0.4652323166678051,0.0511209679429557,16.205
1800,60356.08,0.1078,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.32804,-21.53803,1e-05,214.44477,128.54967,70.91,BTC,2025-06-27,105000.0,Call,6506.385424000001,0.9625000762306466,0.0479399995121238,70.91
1802,56727.14,0.0096,2024-07-10 02:23:57,57.7,0.0095,56.29,0.0085,0.08588,-15.11265,1e-05,41.45887,9.40235,57.8,BTC,2024-09-27,85000.0,Call,544.5805439999999,0.2165984368863843,0.0523694752512763,56.995000000000005
1803,60355.96,0.0399,2024-07-10 02:23:57,70.74,0.0395,69.14,0.036,0.14659,-13.70134,1e-05,136.13721,62.15292,70.91,BTC,2025-06-27,160000.0,Call,2408.202804,0.9625000762306466,0.0479399995121238,69.94
1805,60355.96,0.6762,2024-07-10 02:23:57,79.15,0.6835,53.38,0.6705,0.97656,-3.169,0.0,32.83235,174.97099,68.0,BTC,2025-06-27,20000.0,Call,40812.700152,0.9625000762306466,0.0479399995121238,66.265
1808,56541.64,0.0049,2024-07-10 02:23:57,54.02,0.0049,52.88,0.0044,0.06091,-13.48226,1e-05,25.54514,4.44556,54.13,BTC,2024-08-30,79000.0,Call,277.054036,0.1400957046459471,0.0524821244160397,53.45
1809,58222.3069,0.0791,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.31052,-26.14283,1e-05,151.78099,73.46252,68.56,BTC,2025-01-24,85000.0,Call,4605.384475790001,0.5417350489082422,0.0506328956869872,68.56
1810,56871.27,0.0001,2024-07-10 02:23:57,82.85,0.0003,74.4,0.0001,0.00305,-2.63664,0.0,1.11742,0.07392,76.93,BTC,2024-07-26,90000.0,Call,5.687127,0.0444672893454007,0.052357807476149,78.625
1811,60355.96,0.4109,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.80781,-16.1784,1e-05,162.20977,231.68995,70.42,BTC,2025-06-27,42000.0,Call,24800.263964,0.9625000762306466,0.0479399995121238,70.42
1813,56727.06,0.4036,2024-07-10 02:23:57,67.77,0.406,44.62,0.401,0.97498,-5.8901,0.0,15.46402,70.39928,60.39,BTC,2024-09-27,34000.0,Call,22895.041416,0.2165984368863843,0.0523694752512763,56.19499999999999
1814,57680.69,0.0666,2024-07-10 02:23:57,80.08,0.0685,39.54,0.064,0.895,-123.94734,6e-05,8.27921,2.97742,68.1,BTC,2024-07-12,54000.0,Call,3841.533954,0.0062159232251821,0.0523080807001927,59.81
1816,56727.06,0.6474,2024-07-10 02:23:57,115.16,0.6505,0.0,0.005,1.0,0.0,0.0,0.0,43.43988,0.1,BTC,2024-09-27,20000.0,Call,36725.098644,0.2165984368863843,0.0523694752512763,57.58
1823,57160.85,0.0098,2024-07-10 02:23:57,50.8,0.01,47.57,0.0085,0.22063,-73.33014,6e-05,27.02287,3.06235,50.33,BTC,2024-07-19,61000.0,Call,560.17633,0.0253416062852914,0.0523329440881708,49.185
1824,59283.7,0.1042,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.36291,-23.5679,1e-05,188.3492,110.00751,65.51,BTC,2025-03-28,84000.0,Call,6177.36154,0.7138661964492258,0.0495312563427249,65.51
1826,57624.6796,0.063,2024-07-10 02:23:57,190.46,0.0655,0.0,0.0,0.99094,-19.48928,2e-05,0.38687,0.40288,100.75,BTC,2024-07-10,54000.0,Call,3630.3548148,0.0007514423508652,0.0523009768750561,95.23
1827,59283.7,0.494,2024-07-10 02:23:57,0.0,0.4825,0.0,0.0,1.0,0.0,0.0,0.0,214.74543,0.1,BTC,2025-03-28,30000.0,Call,29286.1478,0.7138661964492258,0.0495312563427249,0.1
1828,60354.91,0.1399,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.4258,-20.70632,1e-05,232.6854,166.87817,62.83,BTC,2025-06-27,82000.0,Call,8443.651909,0.9625000762306466,0.0479399995121238,62.83
1833,57652.6548,0.0643,2024-07-10 02:23:57,89.39,0.066,50.5,0.0635,0.94696,-100.29449,5e-05,3.68189,1.77665,69.42,BTC,2024-07-11,54000.0,Call,3707.06570364,0.0034836827880236,0.0523045287876244,69.945
1835,57747.71,0.179,2024-07-10 02:23:57,59.08,0.181,57.53,0.177,0.6261,-25.58309,2e-05,149.42536,120.44601,58.31,BTC,2024-12-27,55000.0,Call,10336.84009,0.4652323166678051,0.0511209679429557,58.305
1838,60353.31,0.3668,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.77058,-17.26298,1e-05,179.97039,235.70137,67.72,BTC,2025-06-27,46000.0,Call,22137.594108,0.9625000762306466,0.0479399995121238,67.72
1841,60353.31,0.0625,2024-07-10 02:23:57,69.11,0.062,67.7,0.058,0.21572,-17.07252,1e-05,173.58321,89.23288,69.3,BTC,2025-06-27,130000.0,Call,3772.081875,0.9625000762306466,0.0479399995121238,68.405
1842,58221.34,0.5849,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.95516,-8.41415,0.0,40.56625,117.13857,82.28,BTC,2025-01-24,25000.0,Call,34053.661766,0.5417350489082422,0.0506328956869872,82.28
1845,57747.8,0.2048,2024-07-10 02:23:57,59.19,0.207,57.35,0.2025,0.6781,-24.20861,2e-05,141.39974,127.49641,58.3,BTC,2024-12-27,52000.0,Call,11826.74944,0.4652323166678051,0.0511209679429557,58.269999999999996
1846,58221.34,0.0532,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.20905,-24.41903,1e-05,123.36071,49.30296,78.52,BTC,2025-01-24,110000.0,Call,3097.375288,0.5417350489082422,0.0506328956869872,78.52
1851,57747.65,0.0152,2024-07-10 02:23:57,67.83,0.016,66.43,0.0145,0.08598,-12.20303,1e-05,61.90504,19.05729,67.13,BTC,2024-12-27,120000.0,Call,877.76428,0.4652323166678051,0.0511209679429557,67.13
1853,56539.8,0.0015,2024-07-10 02:23:57,88.39,0.009,84.13,0.007,0.01796,-5.94827,0.0,9.43173,1.32723,65.59,BTC,2024-08-30,98000.0,Call,84.8097,0.1400957046459471,0.0524821244160397,86.25999999999999
1855,57650.698,0.0322,2024-07-10 02:23:57,70.37,0.0345,36.42,0.0295,0.81163,-204.54861,0.00014,9.19479,1.56888,56.7,BTC,2024-07-11,56000.0,Call,1856.3524756,0.0034836827880236,0.0523045287876244,53.395
1856,57681.09,0.0002,2024-07-10 02:23:57,104.87,0.0003,0.0,0.0,0.00726,-10.42625,0.0,0.91645,0.02546,98.67,BTC,2024-07-12,70000.0,Call,11.536218,0.0062159232251821,0.0523080807001927,52.435
1857,56539.8,0.0004,2024-07-10 02:23:57,65.2,0.0006,60.58,0.0003,0.00623,-2.29004,0.0,3.72465,0.45958,63.09,BTC,2024-08-30,105000.0,Call,22.615920000000003,0.1400957046459471,0.0524821244160397,62.89
1858,59283.88,0.0227,2024-07-10 02:23:57,70.73,0.024,69.06,0.0215,0.10133,-11.88798,1e-05,88.87643,33.35269,69.9,BTC,2025-03-28,150000.0,Call,1345.744076,0.7138661964492258,0.0495312563427249,69.89500000000001
1859,56727.82,0.085,2024-07-10 02:23:57,52.15,0.087,50.54,0.084,0.51036,-33.98536,3e-05,105.43326,52.3998,51.11,BTC,2024-09-27,58000.0,Call,4821.8647,0.2165984368863843,0.0523694752512763,51.345
1860,56542.37,0.2642,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.93179,-15.39631,1e-05,28.09265,53.78273,57.01,BTC,2024-08-30,42000.0,Call,14938.494154,0.1400957046459471,0.0524821244160397,57.01
1861,56871.63,0.1612,2024-07-10 02:23:57,67.55,0.1635,46.29,0.1575,0.91586,-34.84798,2e-05,18.54483,19.13525,61.16,BTC,2024-07-26,48000.0,Call,9167.706756,0.0444672893454007,0.052357807476149,56.92
